task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,expert_action_error,is_min_cost,is_min_rollout_error,is_min_expert_action_error
4,64x1,experience_off,1,1,1,1,0,-0.25131115317344666,0.026592567563056946,0.7956401109695435,False,False,False
4,64x1,experience_off,2,2,1,2,0,-0.2551332712173462,0.0293717198073864,0.9846500754356384,False,False,False
4,64x1,experience_off,3,3,1,3,0,-0.2635125517845154,0.08405935764312744,1.0164916515350342,False,False,False
4,64x1,experience_off,4,4,1,4,0,-0.2552661597728729,0.033707477152347565,0.902611494064331,False,False,False
4,64x1,experience_off,5,5,1,5,0,-0.25243115425109863,0.02551225945353508,0.8862943649291992,False,False,False
4,64x1,experience_off,6,6,1,6,0,-0.26272517442703247,0.07358072698116302,0.8618276715278625,False,False,False
4,64x1,experience_off,7,7,1,7,0,-0.23658841848373413,0.06944235414266586,0.9611803293228149,False,False,False
4,64x1,experience_off,8,8,1,8,0,-0.24663297832012177,0.0241023451089859,0.7429592609405518,False,False,False
4,64x1,experience_off,9,9,1,9,0,-0.26705819368362427,0.04904358834028244,0.8476822972297668,False,False,False
4,64x1,experience_off,10,10,1,10,0,-0.2598002851009369,0.03979086875915527,0.8640846610069275,False,False,False
4,64x1,experience_off,11,11,1,11,0,-0.2600460648536682,0.031299374997615814,0.904420018196106,False,False,False
4,64x1,experience_off,12,12,1,12,0,-0.257478266954422,0.05941305682063103,0.8845748901367188,False,False,False
4,64x1,experience_off,13,13,1,13,0,-0.2576984763145447,0.05747421830892563,0.6909706592559814,False,False,True
4,64x1,experience_off,14,14,1,14,0,-0.26646050810813904,0.041803374886512756,0.9431130886077881,False,False,False
4,64x1,experience_off,15,15,1,15,0,-0.25659114122390747,0.0894700139760971,0.75288987159729,False,False,False
4,64x1,experience_off,16,16,1,16,0,-0.2543339729309082,0.03534212335944176,0.8507165312767029,False,False,False
4,64x1,experience_off,17,17,1,17,0,-0.26569855213165283,0.04580330848693848,0.7390886545181274,False,False,False
4,64x1,experience_off,18,18,1,18,0,-0.26554206013679504,0.07309902459383011,1.0431766510009766,False,False,False
4,64x1,experience_off,19,19,1,19,0,-0.2609439194202423,0.04032865911722183,0.8530987501144409,False,False,False
4,64x1,experience_off,20,20,1,20,0,-0.2506482005119324,0.022723190486431122,0.7795355916023254,False,False,False
4,64x1,experience_off,21,21,1,21,0,-0.25840187072753906,0.034061264246702194,0.919731855392456,False,False,False
4,64x1,experience_off,22,22,1,22,0,-0.2546928822994232,0.02952377125620842,0.9016438126564026,False,False,False
4,64x1,experience_off,23,23,1,23,0,-0.26178839802742004,0.02875451371073723,0.7461000084877014,False,False,False
4,64x1,experience_off,24,24,1,24,0,-0.2648625373840332,0.04468430206179619,0.8727840185165405,False,False,False
4,64x1,experience_off,25,25,1,25,0,-0.2702401578426361,0.040587037801742554,0.8521317839622498,False,False,False
4,64x1,experience_off,26,26,1,26,0,-0.2658666670322418,0.036121122539043427,0.9683866500854492,False,False,False
4,64x1,experience_off,27,27,1,27,0,-0.25391292572021484,0.03718037158250809,0.8011532425880432,False,False,False
4,64x1,experience_off,28,28,1,28,0,-0.26366108655929565,0.0470602884888649,0.8310526609420776,False,False,False
4,64x1,experience_off,29,29,1,29,0,-0.24166332185268402,0.03741087764501572,0.8753513097763062,False,False,False
4,64x1,experience_off,30,30,1,30,0,-0.2519139051437378,0.05814039707183838,0.7735325694084167,False,False,False
4,64x1,experience_off,31,31,1,31,0,-0.2539452910423279,0.036388155072927475,0.8366395235061646,False,False,False
4,64x1,experience_off,32,32,1,32,0,-0.262224018573761,0.04128321260213852,0.8690478205680847,False,False,False
4,64x1,experience_off,33,33,1,33,0,-0.26136234402656555,0.02803579345345497,0.8606826663017273,False,False,False
4,64x1,experience_off,34,34,1,34,0,-0.25928962230682373,0.041447822004556656,0.8300550580024719,False,False,False
4,64x1,experience_off,35,35,1,35,0,-0.2569634020328522,0.025740161538124084,0.7758840918540955,False,False,False
4,64x1,experience_off,36,36,1,36,0,-0.2675668001174927,0.04611992835998535,0.9198993444442749,False,False,False
4,64x1,experience_off,37,37,1,37,0,-0.261768102645874,0.04213093966245651,0.8342190384864807,False,False,False
4,64x1,experience_off,38,38,1,38,0,-0.25682932138442993,0.04512660950422287,0.7791631817817688,False,False,False
4,64x1,experience_off,39,39,1,39,0,-0.26525625586509705,0.06234809756278992,0.9480732679367065,False,False,False
4,64x1,experience_off,40,40,1,40,0,-0.2620049715042114,0.04917368292808533,0.9211986064910889,False,False,False
4,64x1,experience_off,41,41,1,41,0,-0.2735547721385956,0.0878257006406784,0.9702701568603516,True,False,False
4,64x1,experience_off,42,42,1,42,0,-0.2566859722137451,0.06084195896983147,0.8283891677856445,False,False,False
4,64x1,experience_off,43,43,1,43,0,-0.2514325976371765,0.04186487942934036,0.8389148712158203,False,False,False
4,64x1,experience_off,44,44,1,44,0,-0.2544921934604645,0.02244776487350464,0.9379134774208069,False,True,False
4,64x1,experience_off,45,45,1,45,0,-0.2552562654018402,0.026973500847816467,0.8668407797813416,False,False,False
4,64x1,experience_off,46,46,1,46,0,-0.24844805896282196,0.03846840560436249,0.8525736927986145,False,False,False
4,64x1,experience_off,47,47,1,47,0,-0.2590359151363373,0.023894181475043297,0.8609690070152283,False,False,False
4,64x1,experience_off,48,48,1,48,0,-0.25874003767967224,0.05912695452570915,0.9283976554870605,False,False,False
4,64x1,experience_off,49,49,1,49,0,-0.2606235146522522,0.031627148389816284,0.8064353466033936,False,False,False
4,64x1,experience_off,50,50,1,50,0,-0.2490917593240738,0.03294093906879425,0.7632395625114441,False,False,False
4,64x1,experience_off,51,51,1,51,0,-0.25318455696105957,0.05725334212183952,0.9576161503791809,False,False,False
4,64x1,experience_off,52,52,1,52,0,-0.2730562388896942,0.030641119927167892,0.8677500486373901,False,False,False
4,64x1,experience_off,53,53,1,53,0,-0.24982590973377228,0.02590576373040676,0.8489446640014648,False,False,False
4,64x1,experience_off,54,54,1,54,0,-0.24877874553203583,0.038289785385131836,0.9152453541755676,False,False,False
4,64x1,experience_off,55,55,1,55,0,-0.2558789849281311,0.026411671191453934,0.82932049036026,False,False,False
4,64x1,experience_off,56,56,1,56,0,-0.2497643083333969,0.04648030549287796,0.7565286159515381,False,False,False
4,64x1,experience_off,57,57,1,57,0,-0.266108900308609,0.02885083481669426,0.9030628800392151,False,False,False
4,64x1,experience_off,58,58,1,58,0,-0.2599022388458252,0.03546467050909996,0.7470709085464478,False,False,False
4,64x1,experience_off,59,59,1,59,0,-0.2561373710632324,0.04825564846396446,0.8849675059318542,False,False,False
4,64x1,experience_off,60,60,1,60,0,-0.2665904760360718,0.06077923625707626,0.8304771184921265,False,False,False
4,64x1,experience_off,61,61,1,61,0,-0.25138360261917114,0.02807636186480522,0.781318187713623,False,False,False
4,64x1,experience_off,62,62,1,62,0,-0.25449317693710327,0.028865322470664978,0.7810686230659485,False,False,False
4,64x1,experience_off,63,63,1,63,0,-0.2638521194458008,0.035570040345191956,0.9029760360717773,False,False,False
4,64x1,experience_off,64,64,1,64,0,-0.2542010545730591,0.033299993723630905,0.8615777492523193,False,False,False
4,32x2,experience_on,1,1,1,1,0,-0.2513112425804138,0.026592612266540527,0.7956402897834778,False,False,False
4,32x2,experience_on,2,2,1,2,0,-0.25513309240341187,0.02937169186770916,0.9846500754356384,False,False,False
4,32x2,experience_on,3,3,1,3,0,-0.2635125517845154,0.08405955880880356,1.0164916515350342,False,False,False
4,32x2,experience_on,4,4,1,4,0,-0.25526630878448486,0.03370744362473488,0.9026116728782654,False,False,False
4,32x2,experience_on,5,5,1,5,0,-0.2524312138557434,0.025512179359793663,0.8862943649291992,False,False,False
4,32x2,experience_on,6,6,1,6,0,-0.2627251148223877,0.07358067482709885,0.8618274331092834,False,False,False
4,32x2,experience_on,7,7,1,7,0,-0.23658841848373413,0.06944238394498825,0.9611803889274597,False,False,False
4,32x2,experience_on,8,8,1,8,0,-0.24663297832012177,0.02410231903195381,0.742959201335907,False,False,False
4,32x2,experience_on,9,9,1,9,0,-0.2670581638813019,0.04904363676905632,0.8476824760437012,False,False,False
4,32x2,experience_on,10,10,1,10,0,-0.2598003149032593,0.03979086875915527,0.864084780216217,False,False,False
4,32x2,experience_on,11,11,1,11,0,-0.2600463032722473,0.03129946440458298,0.9044198393821716,False,False,False
4,32x2,experience_on,12,12,1,12,0,-0.2574784457683563,0.05941331386566162,0.8845750093460083,False,False,False
4,32x2,experience_on,13,13,1,13,0,-0.2576984465122223,0.05747425556182861,0.6909705400466919,False,False,True
4,32x2,experience_on,14,14,1,14,0,-0.2664605677127838,0.04180334135890007,0.9431133270263672,False,False,False
4,32x2,experience_on,15,15,1,15,0,-0.256591260433197,0.08946990966796875,0.7528900504112244,False,False,False
4,32x2,experience_on,16,16,1,16,0,-0.2543342411518097,0.035342127084732056,0.8507168292999268,False,False,False
