task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,expert_action_error,is_min_cost,is_min_rollout_error,is_min_expert_action_error
2,64x1,experience_off,1,1,1,1,0,-0.2574613094329834,0.30613240599632263,1.0124331712722778,False,False,False
2,64x1,experience_off,2,2,1,2,0,-0.2467440515756607,0.5192309021949768,0.9948646426200867,False,False,False
2,64x1,experience_off,3,3,1,3,0,-0.26246005296707153,0.16963914036750793,0.7021360397338867,False,False,False
2,64x1,experience_off,4,4,1,4,0,-0.2645658254623413,0.10106471180915833,0.7371365427970886,False,False,False
2,64x1,experience_off,5,5,1,5,0,-0.2666282653808594,0.24111422896385193,0.8034617304801941,False,False,False
2,64x1,experience_off,6,6,1,6,0,-0.26112455129623413,0.05106499791145325,0.7539941072463989,False,False,False
2,64x1,experience_off,7,7,1,7,0,-0.24756495654582977,0.30521002411842346,0.9805911183357239,False,False,False
2,64x1,experience_off,8,8,1,8,0,-0.2540016174316406,0.10065826028585434,0.9906248450279236,False,False,False
2,64x1,experience_off,9,9,1,9,0,-0.25690221786499023,0.2521190643310547,0.7566923499107361,False,False,False
2,64x1,experience_off,10,10,1,10,0,-0.260808527469635,0.49194130301475525,0.8044163584709167,False,False,False
2,64x1,experience_off,11,11,1,11,0,-0.2641708254814148,0.5919129252433777,0.8782213926315308,False,False,False
2,64x1,experience_off,12,12,1,12,0,-0.2614620327949524,0.15407323837280273,0.7593067288398743,False,False,False
2,64x1,experience_off,13,13,1,13,0,-0.27100247144699097,0.03300631046295166,0.7802824974060059,False,False,False
2,64x1,experience_off,14,14,1,14,0,-0.2607348561286926,0.07298007607460022,0.784734308719635,False,False,False
2,64x1,experience_off,15,15,1,15,0,-0.24700583517551422,0.1216123104095459,0.6300562620162964,False,False,False
2,64x1,experience_off,16,16,1,16,0,-0.2635692358016968,0.1313101351261139,0.6029700636863708,False,False,False
2,64x1,experience_off,17,17,1,17,0,-0.26045429706573486,0.14607182145118713,0.8018954992294312,False,False,False
2,64x1,experience_off,18,18,1,18,0,-0.2624066472053528,0.062376152724027634,0.7703601121902466,False,False,False
2,64x1,experience_off,19,19,1,19,0,-0.26620617508888245,0.07537099719047546,0.7438383102416992,False,False,False
2,64x1,experience_off,20,20,1,20,0,-0.25913310050964355,0.15121935307979584,0.8080995082855225,False,False,False
2,64x1,experience_off,21,21,1,21,0,-0.2204475998878479,0.13083261251449585,0.85160231590271,False,False,False
2,64x1,experience_off,22,22,1,22,0,-0.26424145698547363,0.022870250046253204,0.7288153767585754,False,True,False
2,64x1,experience_off,23,23,1,23,0,-0.2695765495300293,0.4079429507255554,0.8306448459625244,False,False,False
2,64x1,experience_off,24,24,1,24,0,-0.25996190309524536,0.5673618316650391,0.7779091596603394,False,False,False
2,64x1,experience_off,25,25,1,25,0,-0.2551172375679016,0.05273991823196411,0.7798532843589783,False,False,False
2,64x1,experience_off,26,26,1,26,0,-0.26108497381210327,0.0331944078207016,0.7949025630950928,False,False,False
2,64x1,experience_off,27,27,1,27,0,-0.27505654096603394,0.10546037554740906,0.8128044009208679,False,False,False
2,64x1,experience_off,28,28,1,28,0,-0.26257991790771484,0.15388797223567963,0.6591996550559998,False,False,False
2,64x1,experience_off,29,29,1,29,0,-0.2657098174095154,0.0411485992372036,0.9860140085220337,False,False,False
2,64x1,experience_off,30,30,1,30,0,-0.251051127910614,0.303350031375885,0.8377951383590698,False,False,False
2,64x1,experience_off,31,31,1,31,0,-0.26492297649383545,0.1723952740430832,0.8046630024909973,False,False,False
2,64x1,experience_off,32,32,1,32,0,-0.27222827076911926,0.4996292293071747,0.7653735280036926,False,False,False
2,64x1,experience_off,33,33,1,33,0,-0.2631927728652954,0.11455097049474716,0.7128404974937439,False,False,False
2,64x1,experience_off,34,34,1,34,0,-0.2638416588306427,0.6298622488975525,0.8968133926391602,False,False,False
2,64x1,experience_off,35,35,1,35,0,-0.24115128815174103,0.08860166370868683,0.7561755180358887,False,False,False
2,64x1,experience_off,36,36,1,36,0,-0.2752797603607178,0.11675915122032166,0.7620037198066711,True,False,False
2,64x1,experience_off,37,37,1,37,0,-0.26142674684524536,0.12362878024578094,0.8181254267692566,False,False,False
2,64x1,experience_off,38,38,1,38,0,-0.2701036334037781,0.1603194624185562,0.8920327425003052,False,False,False
2,64x1,experience_off,39,39,1,39,0,-0.2467876523733139,0.08400160074234009,0.7890862822532654,False,False,False
2,64x1,experience_off,40,40,1,40,0,-0.25593018531799316,0.07564666867256165,0.7976034879684448,False,False,False
2,64x1,experience_off,41,41,1,41,0,-0.2636686861515045,0.12769149243831635,0.7728599309921265,False,False,False
2,64x1,experience_off,42,42,1,42,0,-0.2619979977607727,0.18738365173339844,0.685390830039978,False,False,False
2,64x1,experience_off,43,43,1,43,0,-0.2498439997434616,0.036148734390735626,0.6601362228393555,False,False,False
2,64x1,experience_off,44,44,1,44,0,-0.26293686032295227,0.3366398215293884,0.799259603023529,False,False,False
2,64x1,experience_off,45,45,1,45,0,-0.26279938220977783,0.07641030102968216,0.8054030537605286,False,False,False
2,64x1,experience_off,46,46,1,46,0,-0.27206718921661377,0.150105819106102,0.6068735122680664,False,False,False
2,64x1,experience_off,47,47,1,47,0,-0.24724648892879486,0.3029133677482605,0.694617748260498,False,False,False
2,64x1,experience_off,48,48,1,48,0,-0.258952260017395,0.10265080630779266,0.6527196168899536,False,False,False
2,64x1,experience_off,49,49,1,49,0,-0.2680307924747467,0.12516599893569946,0.734402596950531,False,False,False
2,64x1,experience_off,50,50,1,50,0,-0.253318727016449,0.04218373820185661,0.8764681816101074,False,False,False
2,64x1,experience_off,51,51,1,51,0,-0.2621779441833496,0.11800901591777802,0.7045286297798157,False,False,False
2,64x1,experience_off,52,52,1,52,0,-0.25744372606277466,0.05138949677348137,0.6300525665283203,False,False,False
2,64x1,experience_off,53,53,1,53,0,-0.27346670627593994,0.20230400562286377,0.7066245675086975,False,False,False
2,64x1,experience_off,54,54,1,54,0,-0.2578606605529785,0.13105975091457367,0.7773075699806213,False,False,False
2,64x1,experience_off,55,55,1,55,0,-0.2674572169780731,0.07287465035915375,0.6904986500740051,False,False,False
2,64x1,experience_off,56,56,1,56,0,-0.243658646941185,0.06450311839580536,0.7637234330177307,False,False,False
2,64x1,experience_off,57,57,1,57,0,-0.25834283232688904,0.27017414569854736,0.7335042953491211,False,False,False
2,64x1,experience_off,58,58,1,58,0,-0.2715604901313782,0.035380084067583084,0.8066897988319397,False,False,False
2,64x1,experience_off,59,59,1,59,0,-0.25324180722236633,0.09479080140590668,0.7241930365562439,False,False,False
2,64x1,experience_off,60,60,1,60,0,-0.2555153965950012,0.5741844177246094,0.8226322531700134,False,False,False
2,64x1,experience_off,61,61,1,61,0,-0.2608455419540405,0.24791860580444336,0.9442504644393921,False,False,False
2,64x1,experience_off,62,62,1,62,0,-0.2519434690475464,0.13090315461158752,0.8029546141624451,False,False,False
2,64x1,experience_off,63,63,1,63,0,-0.2651190459728241,0.11526834964752197,0.8362956047058105,False,False,False
2,64x1,experience_off,64,64,1,64,0,-0.25677433609962463,0.12381496280431747,0.5831895470619202,False,False,True
2,32x2,experience_on,1,1,1,1,0,-0.25746142864227295,0.30613136291503906,1.0124329328536987,False,False,False
2,32x2,experience_on,2,2,1,2,0,-0.24674390256404877,0.5192289352416992,0.9948643445968628,False,False,False
2,32x2,experience_on,3,3,1,3,0,-0.26246005296707153,0.16963832080364227,0.7021359205245972,False,False,False
2,32x2,experience_on,4,4,1,4,0,-0.2645660638809204,0.10106438398361206,0.7371366620063782,False,False,False
2,32x2,experience_on,5,5,1,5,0,-0.26662832498550415,0.24111559987068176,0.8034616112709045,False,False,False
2,32x2,experience_on,6,6,1,6,0,-0.2611244022846222,0.05106478929519653,0.7539942860603333,False,False,False
2,32x2,experience_on,7,7,1,7,0,-0.247564896941185,0.30521008372306824,0.9805909395217896,False,False,False
2,32x2,experience_on,8,8,1,8,0,-0.2540017366409302,0.10065750777721405,0.9906248450279236,False,False,False
2,32x2,experience_on,9,9,1,9,0,-0.25690239667892456,0.2521181106567383,0.7566923499107361,False,False,False
2,32x2,experience_on,10,10,1,10,0,-0.260808527469635,0.49194085597991943,0.8044161796569824,False,False,False
2,32x2,experience_on,11,11,1,11,0,-0.2641708552837372,0.5919111967086792,0.8782210946083069,False,False,False
2,32x2,experience_on,12,12,1,12,0,-0.2614622116088867,0.15407273173332214,0.7593066096305847,False,False,False
2,32x2,experience_on,13,13,1,13,0,-0.2710026502609253,0.03300651162862778,0.7802823185920715,False,False,False
2,32x2,experience_on,14,14,1,14,0,-0.2607349753379822,0.07297968864440918,0.7847341895103455,False,False,False
2,32x2,experience_on,15,15,1,15,0,-0.2470063418149948,0.12161336839199066,0.6300559639930725,False,False,False
2,32x2,experience_on,16,16,1,16,0,-0.2635692358016968,0.13131102919578552,0.6029701232910156,False,False,False
2,32x2,experience_on,17,17,1,17,0,-0.2604542076587677,0.14607103168964386,0.8018954396247864,False,False,False
2,32x2,experience_on,18,18,1,18,0,-0.26240670680999756,0.06237561255693436,0.7703602313995361,False,False,False
2,32x2,experience_on,19,19,1,19,0,-0.26620620489120483,0.07537072896957397,0.7438383102416992,False,False,False
2,32x2,experience_on,20,20,1,20,0,-0.2591332197189331,0.15121930837631226,0.8080994486808777,False,False,False
2,32x2,experience_on,21,21,1,21,0,-0.22044748067855835,0.13083261251449585,0.8516023755073547,False,False,False
2,32x2,experience_on,22,22,1,22,0,-0.26424139738082886,0.022870168089866638,0.7288153171539307,False,True,False
2,32x2,experience_on,23,23,1,23,0,-0.2695764899253845,0.40794193744659424,0.8306446075439453,False,False,False
2,32x2,experience_on,24,24,1,24,0,-0.2599620819091797,0.5673596262931824,0.7779094576835632,False,False,False
2,32x2,experience_on,25,25,1,25,0,-0.2551175355911255,0.052740029990673065,0.7798532843589783,False,False,False
2,32x2,experience_on,26,26,1,26,0,-0.2610851526260376,0.03319455310702324,0.7949026226997375,False,False,False
2,32x2,experience_on,27,27,1,27,0,-0.27505654096603394,0.10546039044857025,0.8128041625022888,False,False,False
2,32x2,experience_on,28,28,1,28,0,-0.2625799775123596,0.15388789772987366,0.6591998338699341,False,False,False
2,32x2,experience_on,29,29,1,29,0,-0.26570984721183777,0.04114822670817375,0.9860143661499023,False,False,False
2,32x2,experience_on,30,30,1,30,0,-0.251051127910614,0.3033484220504761,0.8377951383590698,False,False,False
