task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,expert_action_error,is_min_cost,is_min_rollout_error,is_min_expert_action_error
3,64x1,experience_off,1,1,1,1,0,-0.33464065194129944,0.2811046242713928,1.5367828607559204,False,False,False
3,64x1,experience_off,2,2,1,2,0,-0.3176549971103668,0.18161660432815552,1.1989234685897827,False,False,False
3,64x1,experience_off,3,3,1,3,0,-0.3555886447429657,0.15894493460655212,0.6948051452636719,False,False,False
3,64x1,experience_off,4,4,1,4,0,-0.3384758234024048,0.15557542443275452,0.9139819145202637,False,False,False
3,64x1,experience_off,5,5,1,5,0,-0.3525809347629547,0.27975961565971375,0.6946531534194946,False,False,False
3,64x1,experience_off,6,6,1,6,0,-0.3209485411643982,0.40143704414367676,1.3778430223464966,False,False,False
3,64x1,experience_off,7,7,1,7,0,-0.3527451157569885,0.17839376628398895,0.4679734706878662,False,False,True
3,64x1,experience_off,8,8,1,8,0,-0.32206010818481445,0.17086009681224823,1.5437225103378296,False,False,False
3,64x1,experience_off,9,9,1,9,0,-0.31433892250061035,0.2120790332555771,0.777802050113678,False,False,False
3,64x1,experience_off,10,10,1,10,0,-0.3267955780029297,0.22083744406700134,1.3070710897445679,False,False,False
3,64x1,experience_off,11,11,1,11,0,-0.3389078378677368,0.6203657984733582,1.4965873956680298,False,False,False
3,64x1,experience_off,12,12,1,12,0,-0.3195587992668152,0.12701228260993958,1.4653396606445312,False,False,False
3,64x1,experience_off,13,13,1,13,0,-0.3316025733947754,0.1318695843219757,1.4716464281082153,False,False,False
3,64x1,experience_off,14,14,1,14,0,-0.33223313093185425,0.16032618284225464,0.6812434196472168,False,False,False
3,64x1,experience_off,15,15,1,15,0,-0.3352358341217041,0.3678306043148041,1.5907491445541382,False,False,False
3,64x1,experience_off,16,16,1,16,0,-0.32133859395980835,0.15157920122146606,1.3737468719482422,False,False,False
3,64x1,experience_off,17,17,1,17,0,-0.34040552377700806,0.1648791879415512,0.8281417489051819,False,False,False
3,64x1,experience_off,18,18,1,18,0,-0.34790879487991333,0.24389266967773438,1.054099440574646,False,False,False
3,64x1,experience_off,19,19,1,19,0,-0.34123820066452026,0.1842828094959259,1.0874083042144775,False,False,False
3,64x1,experience_off,20,20,1,20,0,-0.3245340883731842,0.19503465294837952,1.7852749824523926,False,False,False
3,64x1,experience_off,21,21,1,21,0,-0.3348921537399292,0.08227044343948364,1.7471526861190796,False,True,False
