task_id,generated_path_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
4,1,1,1,0,-0.2450052946805954,0.04537521302700043,False,False
4,2,1,2,0,-0.2492123395204544,0.054020561277866364,False,False
4,3,1,3,0,-0.2551814317703247,0.03773870691657066,False,False
4,4,1,4,0,-0.25095438957214355,0.04880931228399277,False,False
4,5,1,5,0,-0.25828981399536133,0.03574370965361595,False,False
4,6,1,6,0,-0.2612813115119934,0.024076681584119797,False,False
4,7,1,7,0,-0.27986618876457214,0.03784025087952614,True,False
4,8,1,8,0,-0.26640579104423523,0.030745310708880424,False,False
4,9,1,9,0,-0.24618421494960785,0.07692082226276398,False,False
4,10,1,10,0,-0.26080310344696045,0.04727612063288689,False,False
4,11,1,11,0,-0.24157021939754486,0.030242323875427246,False,False
4,12,1,12,0,-0.264743447303772,0.03303489834070206,False,False
4,13,1,13,0,-0.25791817903518677,0.02463887631893158,False,False
4,14,1,14,0,-0.25495052337646484,0.03388984501361847,False,False
4,15,1,15,0,-0.26365482807159424,0.06273902207612991,False,False
4,16,1,16,0,-0.27048391103744507,0.025682656094431877,False,False
4,17,2,1,16,-0.25245532393455505,0.03548393398523331,False,False
4,18,2,2,16,-0.26106077432632446,0.032544709742069244,False,False
4,19,2,3,16,-0.2662252187728882,0.04747871682047844,False,False
4,20,2,4,16,-0.2607087194919586,0.029369831085205078,False,False
4,21,2,5,16,-0.27287670969963074,0.027057547122240067,False,False
4,22,2,6,16,-0.26994723081588745,0.018926206976175308,False,True
4,23,2,7,16,-0.2653202414512634,0.05703170597553253,False,False
4,24,2,8,16,-0.2684286832809448,0.06206309050321579,False,False
4,25,2,9,16,-0.25532403588294983,0.06922351568937302,False,False
4,26,2,10,16,-0.26203861832618713,0.04905207082629204,False,False
4,27,2,11,16,-0.26510894298553467,0.05435711145401001,False,False
4,28,2,12,16,-0.24083219468593597,0.04931068420410156,False,False
4,29,2,13,16,-0.26053017377853394,0.021085381507873535,False,False
4,30,2,14,16,-0.26391640305519104,0.03776702284812927,False,False
4,31,2,15,16,-0.26076245307922363,0.036806970834732056,False,False
4,32,2,16,16,-0.254339337348938,0.05224218964576721,False,False
4,33,3,1,32,-0.26600366830825806,0.027934199199080467,False,False
4,34,3,2,32,-0.2631147801876068,0.03576256334781647,False,False
4,35,3,3,32,-0.2534177303314209,0.040250811725854874,False,False
4,36,3,4,32,-0.255808562040329,0.04083084315061569,False,False
4,37,3,5,32,-0.2702268362045288,0.04450828954577446,False,False
4,38,3,6,32,-0.26306983828544617,0.029105205088853836,False,False
4,39,3,7,32,-0.2615138590335846,0.0363563671708107,False,False
4,40,3,8,32,-0.263120174407959,0.03209667652845383,False,False
4,41,3,9,32,-0.2564796209335327,0.02840159460902214,False,False
4,42,3,10,32,-0.2584911584854126,0.03794189915060997,False,False
4,43,3,11,32,-0.26184070110321045,0.042676251381635666,False,False
4,44,3,12,32,-0.2625604569911957,0.0273973997682333,False,False
4,45,3,13,32,-0.25901955366134644,0.037888191640377045,False,False
4,46,3,14,32,-0.25960463285446167,0.02393253520131111,False,False
4,47,3,15,32,-0.2739359140396118,0.038346439599990845,False,False
4,48,3,16,32,-0.26493483781814575,0.033051997423172,False,False
4,49,4,1,48,-0.2602708637714386,0.04625650495290756,False,False
4,50,4,2,48,-0.25566935539245605,0.0643630176782608,False,False
4,51,4,3,48,-0.2594899535179138,0.04452358931303024,False,False
4,52,4,4,48,-0.26751580834388733,0.03004050813615322,False,False
4,53,4,5,48,-0.24199418723583221,0.04268663376569748,False,False
4,54,4,6,48,-0.2710261940956116,0.03817106783390045,False,False
4,55,4,7,48,-0.2684374451637268,0.045439332723617554,False,False
4,56,4,8,48,-0.26678580045700073,0.027229826897382736,False,False
4,57,4,9,48,-0.2677677869796753,0.04055076092481613,False,False
4,58,4,10,48,-0.2632094919681549,0.045796267688274384,False,False
4,59,4,11,48,-0.2613700032234192,0.04039689525961876,False,False
4,60,4,12,48,-0.25689804553985596,0.03088446520268917,False,False
4,61,4,13,48,-0.2619321942329407,0.023444563150405884,False,False
4,62,4,14,48,-0.2620463967323303,0.035594817250967026,False,False
4,63,4,15,48,-0.2541697323322296,0.05171717330813408,False,False
4,64,4,16,48,-0.25368764996528625,0.029414143413305283,False,False
