task_id,generated_path_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
6,1,1,1,0,-0.3128567636013031,0.40615496039390564,False,False
6,2,1,2,0,-0.3138006627559662,0.1032140851020813,False,False
6,3,1,3,0,-0.3094741106033325,0.28420090675354004,False,False
6,4,1,4,0,-0.31990593671798706,0.2884305715560913,False,False
6,5,1,5,0,-0.3061506152153015,0.0925855040550232,False,False
6,6,1,6,0,-0.31291860342025757,0.0974796861410141,False,False
6,7,1,7,0,-0.3167504072189331,0.5401214957237244,False,False
6,8,1,8,0,-0.3107156455516815,0.16368751227855682,False,False
6,9,1,9,0,-0.3222079873085022,0.3194122314453125,False,False
6,10,1,10,0,-0.3117997944355011,0.2708360552787781,False,False
6,11,1,11,0,-0.3185148537158966,0.05129200965166092,False,False
6,12,1,12,0,-0.31593379378318787,0.48058271408081055,False,False
6,13,1,13,0,-0.30784010887145996,0.11429290473461151,False,False
6,14,1,14,0,-0.31479689478874207,0.38122332096099854,False,False
6,15,1,15,0,-0.31531980633735657,0.18664227426052094,False,False
6,16,1,16,0,-0.3076389729976654,0.21151284873485565,False,False
6,17,2,1,16,-0.3217933177947998,0.07456981390714645,False,False
6,18,2,2,16,-0.32425427436828613,0.3070230484008789,False,False
6,19,2,3,16,-0.3157861828804016,0.41537484526634216,False,False
6,20,2,4,16,-0.3070021867752075,0.09427985548973083,False,False
6,21,2,5,16,-0.31407666206359863,0.31614357233047485,False,False
6,22,2,6,16,-0.3136410117149353,0.12772557139396667,False,False
6,23,2,7,16,-0.31251639127731323,0.14398595690727234,False,False
6,24,2,8,16,-0.32060718536376953,0.4540938138961792,False,False
6,25,2,9,16,-0.3269961178302765,0.2231975495815277,True,False
6,26,2,10,16,-0.3095891773700714,0.220917746424675,False,False
6,27,2,11,16,-0.31120264530181885,0.17858430743217468,False,False
6,28,2,12,16,-0.3176589608192444,0.11676852405071259,False,False
6,29,2,13,16,-0.3197416067123413,0.33385562896728516,False,False
6,30,2,14,16,-0.30952340364456177,0.16371367871761322,False,False
6,31,2,15,16,-0.31317490339279175,0.3333573341369629,False,False
6,32,2,16,16,-0.3071029782295227,0.20810024440288544,False,False
6,33,3,1,32,-0.3132138252258301,0.018569573760032654,False,True
6,34,3,2,32,-0.3216661810874939,0.1765417754650116,False,False
6,35,3,3,32,-0.31485211849212646,0.25922101736068726,False,False
6,36,3,4,32,-0.30954837799072266,0.17227575182914734,False,False
6,37,3,5,32,-0.32162046432495117,0.27793052792549133,False,False
6,38,3,6,32,-0.3161662220954895,0.09487265348434448,False,False
6,39,3,7,32,-0.2913944721221924,0.47570523619651794,False,False
6,40,3,8,32,-0.30686163902282715,0.1650376319885254,False,False
6,41,3,9,32,-0.31949132680892944,0.22519151866436005,False,False
6,42,3,10,32,-0.3122076094150543,0.07429100573062897,False,False
6,43,3,11,32,-0.3035908341407776,0.40968483686447144,False,False
6,44,3,12,32,-0.3189466595649719,0.23436200618743896,False,False
6,45,3,13,32,-0.31588685512542725,0.386417955160141,False,False
6,46,3,14,32,-0.3137287199497223,0.10693709552288055,False,False
6,47,3,15,32,-0.3099120855331421,0.23428039252758026,False,False
6,48,3,16,32,-0.3011512756347656,0.3616107404232025,False,False
6,49,4,1,48,-0.3204744756221771,0.2716565430164337,False,False
6,50,4,2,48,-0.3168475925922394,0.23388433456420898,False,False
6,51,4,3,48,-0.309897243976593,0.2039707601070404,False,False
6,52,4,4,48,-0.3072517514228821,0.1971893161535263,False,False
6,53,4,5,48,-0.31787630915641785,0.23900803923606873,False,False
6,54,4,6,48,-0.31844374537467957,0.10932791233062744,False,False
6,55,4,7,48,-0.31737539172172546,0.2930622696876526,False,False
6,56,4,8,48,-0.3107072114944458,0.12091678380966187,False,False
6,57,4,9,48,-0.3002815842628479,0.2643539011478424,False,False
6,58,4,10,48,-0.31691014766693115,0.21434584259986877,False,False
6,59,4,11,48,-0.3247097134590149,0.3719014525413513,False,False
6,60,4,12,48,-0.30487701296806335,0.040007494390010834,False,False
6,61,4,13,48,-0.3084893226623535,0.2066638171672821,False,False
6,62,4,14,48,-0.30412551760673523,0.10225825011730194,False,False
6,63,4,15,48,-0.31223544478416443,0.09478837251663208,False,False
6,64,4,16,48,-0.32010841369628906,0.06371405720710754,False,False
