task_id,generated_path_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
5,1,1,1,0,-0.389064759016037,0.22993513941764832,False,False
5,2,1,2,0,-0.39412328600883484,0.3204132914543152,False,False
5,3,1,3,0,-0.38609936833381653,0.15234296023845673,False,False
5,4,1,4,0,-0.3706586956977844,0.33155179023742676,False,False
5,5,1,5,0,-0.39523646235466003,0.19062477350234985,False,False
5,6,1,6,0,-0.3739999532699585,1.9724996089935303,False,False
5,7,1,7,0,-0.3914409875869751,0.5221153497695923,False,False
5,8,1,8,0,-0.37881535291671753,0.1375090330839157,False,False
5,9,1,9,0,-0.3981322646141052,0.0788019523024559,False,False
5,10,1,10,0,-0.39110836386680603,0.07309462130069733,False,False
5,11,1,11,0,-0.383056640625,0.26366695761680603,False,False
5,12,1,12,0,-0.37447571754455566,0.2902734875679016,False,False
5,13,1,13,0,-0.3857583999633789,0.17495346069335938,False,False
5,14,1,14,0,-0.3828470706939697,0.22542330622673035,False,False
5,15,1,15,0,-0.39334937930107117,0.244806170463562,False,False
5,16,1,16,0,-0.3707841634750366,0.36198052763938904,False,False
5,17,2,1,16,-0.37634870409965515,0.24428895115852356,False,False
5,18,2,2,16,-0.3683427572250366,0.28507155179977417,False,False
5,19,2,3,16,-0.39358949661254883,0.1582631766796112,False,False
5,20,2,4,16,-0.3863874077796936,0.1631450206041336,False,False
5,21,2,5,16,-0.3897567391395569,0.1213497519493103,False,False
5,22,2,6,16,-0.3915630578994751,0.04112245514988899,False,True
5,23,2,7,16,-0.3888528645038605,0.18896090984344482,False,False
5,24,2,8,16,-0.40234220027923584,0.08190944790840149,True,False
5,25,2,9,16,-0.38923346996307373,0.10788878053426743,False,False
5,26,2,10,16,-0.35838425159454346,0.2480274736881256,False,False
5,27,2,11,16,-0.3860640525817871,0.22755949199199677,False,False
5,28,2,12,16,-0.3790677785873413,0.2068227231502533,False,False
5,29,2,13,16,-0.38588061928749084,0.2633993625640869,False,False
5,30,2,14,16,-0.3931999206542969,0.37783515453338623,False,False
5,31,2,15,16,-0.37876835465431213,0.24595201015472412,False,False
5,32,2,16,16,-0.3839828372001648,0.22705495357513428,False,False
5,33,3,1,32,-0.3855917155742645,0.16803285479545593,False,False
5,34,3,2,32,-0.37916839122772217,0.32447654008865356,False,False
5,35,3,3,32,-0.3871955871582031,0.14630554616451263,False,False
5,36,3,4,32,-0.3857960104942322,0.4279003143310547,False,False
5,37,3,5,32,-0.38335663080215454,0.42260271310806274,False,False
5,38,3,6,32,-0.3955484628677368,0.2045285403728485,False,False
5,39,3,7,32,-0.3803793787956238,0.15750843286514282,False,False
5,40,3,8,32,-0.39129236340522766,0.22312185168266296,False,False
5,41,3,9,32,-0.3878811001777649,0.36452484130859375,False,False
5,42,3,10,32,-0.3753119707107544,0.4155551791191101,False,False
5,43,3,11,32,-0.3823210895061493,0.11970969289541245,False,False
5,44,3,12,32,-0.39354509115219116,0.08501313626766205,False,False
5,45,3,13,32,-0.3914797306060791,0.24995508790016174,False,False
5,46,3,14,32,-0.3934783339500427,0.19248835742473602,False,False
5,47,3,15,32,-0.38779157400131226,0.42849478125572205,False,False
5,48,3,16,32,-0.37840649485588074,0.1705598086118698,False,False
5,49,4,1,48,-0.37777769565582275,0.3112974166870117,False,False
5,50,4,2,48,-0.37985000014305115,0.2243746519088745,False,False
5,51,4,3,48,-0.3888135850429535,0.24806265532970428,False,False
5,52,4,4,48,-0.3833855986595154,0.18417303264141083,False,False
5,53,4,5,48,-0.38328123092651367,0.22493648529052734,False,False
5,54,4,6,48,-0.38528844714164734,0.24741797149181366,False,False
5,55,4,7,48,-0.3868696391582489,0.46699342131614685,False,False
5,56,4,8,48,-0.3950982093811035,0.1737060248851776,False,False
5,57,4,9,48,-0.39866092801094055,0.08303963392972946,False,False
5,58,4,10,48,-0.3937586843967438,0.16919705271720886,False,False
5,59,4,11,48,-0.39273351430892944,0.09438449144363403,False,False
5,60,4,12,48,-0.386752724647522,0.17074178159236908,False,False
5,61,4,13,48,-0.3852672874927521,0.25545331835746765,False,False
5,62,4,14,48,-0.38377445936203003,0.051033228635787964,False,False
5,63,4,15,48,-0.3777686655521393,0.3189396262168884,False,False
5,64,4,16,48,-0.3956671953201294,0.11362960934638977,False,False
