task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
6,64x1,experience_off,1,1,1,1,0,-0.31281498074531555,0.2885652780532837,False,False
6,64x1,experience_off,2,2,1,2,0,-0.3098185658454895,0.16457125544548035,False,False
6,64x1,experience_off,3,3,1,3,0,-0.30445194244384766,0.18881933391094208,False,False
6,64x1,experience_off,4,4,1,4,0,-0.30181044340133667,0.08531723916530609,False,False
6,64x1,experience_off,5,5,1,5,0,-0.2991048991680145,0.06537210196256638,False,False
6,64x1,experience_off,6,6,1,6,0,-0.3103731870651245,0.012758704833686352,False,False
6,64x1,experience_off,7,7,1,7,0,-0.3022961914539337,0.12412844598293304,False,False
6,64x1,experience_off,8,8,1,8,0,-0.31408920884132385,0.11538323014974594,False,False
6,64x1,experience_off,9,9,1,9,0,-0.3051031231880188,0.0766797736287117,False,False
6,64x1,experience_off,10,10,1,10,0,-0.30109092593193054,0.16245487332344055,False,False
6,64x1,experience_off,11,11,1,11,0,-0.31466400623321533,0.04804348945617676,False,False
6,64x1,experience_off,12,12,1,12,0,-0.31423109769821167,0.2435908317565918,False,False
6,64x1,experience_off,13,13,1,13,0,-0.3065283000469208,0.14732840657234192,False,False
6,64x1,experience_off,14,14,1,14,0,-0.3132500648498535,0.3045384883880615,False,False
6,64x1,experience_off,15,15,1,15,0,-0.3169167637825012,0.45630061626434326,False,False
6,64x1,experience_off,16,16,1,16,0,-0.3153527081012726,0.14036408066749573,False,False
6,64x1,experience_off,17,17,1,17,0,-0.3102532625198364,0.1520915925502777,False,False
6,64x1,experience_off,18,18,1,18,0,-0.30825334787368774,0.06025378033518791,False,False
6,64x1,experience_off,19,19,1,19,0,-0.32279354333877563,0.20409655570983887,False,False
6,64x1,experience_off,20,20,1,20,0,-0.31938794255256653,0.2567150592803955,False,False
6,64x1,experience_off,21,21,1,21,0,-0.30025219917297363,0.42572951316833496,False,False
6,64x1,experience_off,22,22,1,22,0,-0.3167070746421814,0.6727197170257568,False,False
6,64x1,experience_off,23,23,1,23,0,-0.3105017840862274,0.333798348903656,False,False
6,64x1,experience_off,24,24,1,24,0,-0.322963684797287,0.6611244082450867,False,False
6,64x1,experience_off,25,25,1,25,0,-0.30858397483825684,0.38184913992881775,False,False
6,64x1,experience_off,26,26,1,26,0,-0.29478901624679565,0.11295446008443832,False,False
6,64x1,experience_off,27,27,1,27,0,-0.30381059646606445,0.16781482100486755,False,False
6,64x1,experience_off,28,28,1,28,0,-0.3199119567871094,0.419353723526001,False,False
6,64x1,experience_off,29,29,1,29,0,-0.3148401379585266,0.556182324886322,False,False
6,64x1,experience_off,30,30,1,30,0,-0.31191328167915344,0.31025034189224243,False,False
6,64x1,experience_off,31,31,1,31,0,-0.3151013255119324,0.04503723233938217,False,False
6,64x1,experience_off,32,32,1,32,0,-0.3048531413078308,0.2150355577468872,False,False
6,64x1,experience_off,33,33,1,33,0,-0.3034631609916687,0.27834415435791016,False,False
6,64x1,experience_off,34,34,1,34,0,-0.3160897195339203,0.24932143092155457,False,False
6,64x1,experience_off,35,35,1,35,0,-0.3073675036430359,0.24088585376739502,False,False
6,64x1,experience_off,36,36,1,36,0,-0.30891719460487366,0.09307106584310532,False,False
6,64x1,experience_off,37,37,1,37,0,-0.29831403493881226,0.09361423552036285,False,False
6,64x1,experience_off,38,38,1,38,0,-0.2986392676830292,0.02049013413488865,False,False
6,64x1,experience_off,39,39,1,39,0,-0.3180961012840271,0.1981641948223114,False,False
6,64x1,experience_off,40,40,1,40,0,-0.3059301972389221,0.21485154330730438,False,False
6,64x1,experience_off,41,41,1,41,0,-0.3000917434692383,0.5624216794967651,False,False
6,64x1,experience_off,42,42,1,42,0,-0.3194817900657654,0.10554462671279907,False,False
6,64x1,experience_off,43,43,1,43,0,-0.3045368194580078,0.29317301511764526,False,False
6,64x1,experience_off,44,44,1,44,0,-0.3128303289413452,0.41936248540878296,False,False
6,64x1,experience_off,45,45,1,45,0,-0.3078225255012512,0.43707916140556335,False,False
6,64x1,experience_off,46,46,1,46,0,-0.30867084860801697,0.3280891478061676,False,False
6,64x1,experience_off,47,47,1,47,0,-0.3021518588066101,0.2791004180908203,False,False
6,64x1,experience_off,48,48,1,48,0,-0.2962746024131775,0.23371492326259613,False,False
6,64x1,experience_off,49,49,1,49,0,-0.3168424367904663,0.4373176693916321,False,False
6,64x1,experience_off,50,50,1,50,0,-0.32494300603866577,0.5061616897583008,True,False
6,64x1,experience_off,51,51,1,51,0,-0.317160040140152,0.21927796304225922,False,False
6,64x1,experience_off,52,52,1,52,0,-0.2992570996284485,0.2854239344596863,False,False
6,64x1,experience_off,53,53,1,53,0,-0.31958523392677307,0.23152367770671844,False,False
6,64x1,experience_off,54,54,1,54,0,-0.3001275658607483,0.48292073607444763,False,False
6,64x1,experience_off,55,55,1,55,0,-0.30853575468063354,0.4008871912956238,False,False
6,64x1,experience_off,56,56,1,56,0,-0.3117539882659912,0.3476638197898865,False,False
6,64x1,experience_off,57,57,1,57,0,-0.30076777935028076,0.14185523986816406,False,False
6,64x1,experience_off,58,58,1,58,0,-0.31588929891586304,0.3364299237728119,False,False
6,64x1,experience_off,59,59,1,59,0,-0.31854909658432007,0.41017502546310425,False,False
6,64x1,experience_off,60,60,1,60,0,-0.3213399052619934,0.39732855558395386,False,False
6,64x1,experience_off,61,61,1,61,0,-0.3209691643714905,0.16494303941726685,False,False
6,64x1,experience_off,62,62,1,62,0,-0.3131365180015564,0.06396332383155823,False,False
6,64x1,experience_off,63,63,1,63,0,-0.3158831298351288,0.0062083713710308075,False,True
6,64x1,experience_off,64,64,1,64,0,-0.3130171597003937,0.12874160706996918,False,False
6,32x2,experience_on,1,1,1,1,0,-0.3128144145011902,0.2885650396347046,False,False
6,32x2,experience_on,2,2,1,2,0,-0.3098185956478119,0.16457200050354004,False,False
6,32x2,experience_on,3,3,1,3,0,-0.3044514060020447,0.1888200044631958,False,False
6,32x2,experience_on,4,4,1,4,0,-0.3018108904361725,0.08531787991523743,False,False
6,32x2,experience_on,5,5,1,5,0,-0.29910415410995483,0.06537184119224548,False,False
6,32x2,experience_on,6,6,1,6,0,-0.31037309765815735,0.012758585624396801,False,False
6,32x2,experience_on,7,7,1,7,0,-0.30229663848876953,0.12412851303815842,False,False
6,32x2,experience_on,8,8,1,8,0,-0.31408923864364624,0.1153845340013504,False,False
6,32x2,experience_on,9,9,1,9,0,-0.30510303378105164,0.07667975127696991,False,False
6,32x2,experience_on,10,10,1,10,0,-0.30109089612960815,0.16245482861995697,False,False
6,32x2,experience_on,11,11,1,11,0,-0.31466352939605713,0.04804331064224243,False,False
6,32x2,experience_on,12,12,1,12,0,-0.31423109769821167,0.24359211325645447,False,False
6,32x2,experience_on,13,13,1,13,0,-0.3065279722213745,0.1473272293806076,False,False
6,32x2,experience_on,14,14,1,14,0,-0.3132501542568207,0.30453965067863464,False,False
6,32x2,experience_on,15,15,1,15,0,-0.31691667437553406,0.45630133152008057,False,False
6,32x2,experience_on,16,16,1,16,0,-0.31535249948501587,0.140364408493042,False,False
