task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
3,64x1,experience_off,1,1,1,1,0,-0.33464065194129944,0.2811046242713928,False,False
3,64x1,experience_off,2,2,1,2,0,-0.3176549971103668,0.18161660432815552,False,False
3,64x1,experience_off,3,3,1,3,0,-0.3555886447429657,0.15894493460655212,False,False
3,64x1,experience_off,4,4,1,4,0,-0.3384758234024048,0.15557542443275452,False,False
3,64x1,experience_off,5,5,1,5,0,-0.3525809347629547,0.27975961565971375,False,False
3,64x1,experience_off,6,6,1,6,0,-0.3209485411643982,0.40143704414367676,False,False
3,64x1,experience_off,7,7,1,7,0,-0.3527451157569885,0.17839376628398895,False,False
3,64x1,experience_off,8,8,1,8,0,-0.32206010818481445,0.17086009681224823,False,False
3,64x1,experience_off,9,9,1,9,0,-0.31433892250061035,0.2120790332555771,False,False
3,64x1,experience_off,10,10,1,10,0,-0.3267955780029297,0.22083744406700134,False,False
3,64x1,experience_off,11,11,1,11,0,-0.3389078378677368,0.6203657984733582,False,False
3,64x1,experience_off,12,12,1,12,0,-0.3195587992668152,0.12701228260993958,False,False
3,64x1,experience_off,13,13,1,13,0,-0.3316025733947754,0.1318695843219757,False,False
3,64x1,experience_off,14,14,1,14,0,-0.33223313093185425,0.16032618284225464,False,False
3,64x1,experience_off,15,15,1,15,0,-0.3352358341217041,0.3678306043148041,False,False
3,64x1,experience_off,16,16,1,16,0,-0.32133859395980835,0.15157920122146606,False,False
3,64x1,experience_off,17,17,1,17,0,-0.34040552377700806,0.1648791879415512,False,False
3,64x1,experience_off,18,18,1,18,0,-0.34790879487991333,0.24389266967773438,False,False
3,64x1,experience_off,19,19,1,19,0,-0.34123820066452026,0.1842828094959259,False,False
3,64x1,experience_off,20,20,1,20,0,-0.3245340883731842,0.19503465294837952,False,False
3,64x1,experience_off,21,21,1,21,0,-0.3348921537399292,0.08227044343948364,False,True
3,64x1,experience_off,22,22,1,22,0,-0.35578179359436035,0.3081192970275879,False,False
3,64x1,experience_off,23,23,1,23,0,-0.3274837136268616,0.2303846776485443,False,False
3,64x1,experience_off,24,24,1,24,0,-0.32585057616233826,0.10782773792743683,False,False
3,64x1,experience_off,25,25,1,25,0,-0.3468192517757416,0.27356162667274475,False,False
3,64x1,experience_off,26,26,1,26,0,-0.35580766201019287,0.23695628345012665,False,False
3,64x1,experience_off,27,27,1,27,0,-0.330500990152359,0.2646692395210266,False,False
3,64x1,experience_off,28,28,1,28,0,-0.32584086060523987,0.11510130017995834,False,False
3,64x1,experience_off,29,29,1,29,0,-0.3270048201084137,0.17638224363327026,False,False
3,64x1,experience_off,30,30,1,30,0,-0.3192656636238098,0.20019064843654633,False,False
3,64x1,experience_off,31,31,1,31,0,-0.3393458127975464,0.1270521581172943,False,False
3,64x1,experience_off,32,32,1,32,0,-0.3465732932090759,0.261441171169281,False,False
3,64x1,experience_off,33,33,1,33,0,-0.3233126401901245,0.1315995156764984,False,False
3,64x1,experience_off,34,34,1,34,0,-0.32204747200012207,1.0013396739959717,False,False
3,64x1,experience_off,35,35,1,35,0,-0.3289303779602051,0.2677054703235626,False,False
