task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
2,64x1,experience_off,1,1,1,1,0,-0.2574613094329834,0.30613240599632263,False,False
2,64x1,experience_off,2,2,1,2,0,-0.2467440515756607,0.5192309021949768,False,False
2,64x1,experience_off,3,3,1,3,0,-0.26246005296707153,0.16963914036750793,False,False
2,64x1,experience_off,4,4,1,4,0,-0.2645658254623413,0.10106471180915833,False,False
2,64x1,experience_off,5,5,1,5,0,-0.2666282653808594,0.24111422896385193,False,False
2,64x1,experience_off,6,6,1,6,0,-0.26112455129623413,0.05106499791145325,False,False
2,64x1,experience_off,7,7,1,7,0,-0.24756495654582977,0.30521002411842346,False,False
2,64x1,experience_off,8,8,1,8,0,-0.2540016174316406,0.10065826028585434,False,False
2,64x1,experience_off,9,9,1,9,0,-0.25690221786499023,0.2521190643310547,False,False
2,64x1,experience_off,10,10,1,10,0,-0.260808527469635,0.49194130301475525,False,False
2,64x1,experience_off,11,11,1,11,0,-0.2641708254814148,0.5919129252433777,False,False
2,64x1,experience_off,12,12,1,12,0,-0.2614620327949524,0.15407323837280273,False,False
2,64x1,experience_off,13,13,1,13,0,-0.27100247144699097,0.03300631046295166,False,False
2,64x1,experience_off,14,14,1,14,0,-0.2607348561286926,0.07298007607460022,False,False
2,64x1,experience_off,15,15,1,15,0,-0.24700583517551422,0.1216123104095459,False,False
2,64x1,experience_off,16,16,1,16,0,-0.2635692358016968,0.1313101351261139,False,False
2,64x1,experience_off,17,17,1,17,0,-0.26045429706573486,0.14607182145118713,False,False
2,64x1,experience_off,18,18,1,18,0,-0.2624066472053528,0.062376152724027634,False,False
2,64x1,experience_off,19,19,1,19,0,-0.26620617508888245,0.07537099719047546,False,False
2,64x1,experience_off,20,20,1,20,0,-0.25913310050964355,0.15121935307979584,False,False
2,64x1,experience_off,21,21,1,21,0,-0.2204475998878479,0.13083261251449585,False,False
2,64x1,experience_off,22,22,1,22,0,-0.26424145698547363,0.022870250046253204,False,True
2,64x1,experience_off,23,23,1,23,0,-0.2695765495300293,0.4079429507255554,False,False
2,64x1,experience_off,24,24,1,24,0,-0.25996190309524536,0.5673618316650391,False,False
2,64x1,experience_off,25,25,1,25,0,-0.2551172375679016,0.05273991823196411,False,False
