task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
5,64x1,experience_off,29,29,1,29,0,-0.37178730964660645,0.12311951816082001,False,False
5,64x1,experience_off,30,30,1,30,0,-0.3886312246322632,0.2950131893157959,False,False
5,64x1,experience_off,31,31,1,31,0,-0.3882905840873718,0.9082021713256836,False,False
5,64x1,experience_off,32,32,1,32,0,-0.39204686880111694,0.19594857096672058,False,False
5,64x1,experience_off,33,33,1,33,0,-0.39368537068367004,0.17628590762615204,False,False
5,64x1,experience_off,34,34,1,34,0,-0.3826519250869751,0.2237403690814972,False,False
5,64x1,experience_off,35,35,1,35,0,-0.38996702432632446,0.19986581802368164,False,False
5,64x1,experience_off,36,36,1,36,0,-0.37783461809158325,0.3192037343978882,False,False
5,64x1,experience_off,37,37,1,37,0,-0.384930819272995,0.1595935821533203,False,False
5,64x1,experience_off,38,38,1,38,0,-0.37322384119033813,0.23488450050354004,False,False
5,64x1,experience_off,39,39,1,39,0,-0.37825918197631836,0.14251813292503357,False,False
5,64x1,experience_off,40,40,1,40,0,-0.38359594345092773,0.21524856984615326,False,False
5,64x1,experience_off,41,41,1,41,0,-0.37196698784828186,0.29774999618530273,False,False
5,64x1,experience_off,42,42,1,42,0,-0.37581419944763184,0.3122362792491913,False,False
5,64x1,experience_off,43,43,1,43,0,-0.39136838912963867,0.13130545616149902,False,False
5,64x1,experience_off,44,44,1,44,0,-0.3737703263759613,0.264580100774765,False,False
5,64x1,experience_off,45,45,1,45,0,-0.3861079812049866,0.8568195104598999,False,False
5,64x1,experience_off,46,46,1,46,0,-0.38257119059562683,0.2645381987094879,False,False
5,64x1,experience_off,47,47,1,47,0,-0.38696175813674927,0.28428199887275696,False,False
5,64x1,experience_off,48,48,1,48,0,-0.37989601492881775,0.2057626098394394,False,False
5,64x1,experience_off,49,49,1,49,0,-0.3818836510181427,1.7103980779647827,False,False
5,64x1,experience_off,50,50,1,50,0,-0.38963425159454346,0.160832941532135,False,False
5,64x1,experience_off,51,51,1,51,0,-0.3875395655632019,0.14496064186096191,False,False
5,64x1,experience_off,52,52,1,52,0,-0.37126654386520386,1.265207052230835,False,False
5,64x1,experience_off,53,53,1,53,0,-0.37813490629196167,0.5768201947212219,False,False
5,64x1,experience_off,54,54,1,54,0,-0.39171773195266724,0.238277405500412,False,False
5,64x1,experience_off,55,55,1,55,0,-0.3946479856967926,0.1705876588821411,False,False
5,64x1,experience_off,56,56,1,56,0,-0.37793347239494324,0.3015793263912201,False,False
5,64x1,experience_off,57,57,1,57,0,-0.38581007719039917,0.21992479264736176,False,False
5,64x1,experience_off,58,58,1,58,0,-0.3760697543621063,0.08693330734968185,False,False
5,64x1,experience_off,59,59,1,59,0,-0.3924984335899353,0.10473611205816269,False,False
5,64x1,experience_off,60,60,1,60,0,-0.39301741123199463,0.07007119059562683,False,False
5,64x1,experience_off,61,61,1,61,0,-0.3963049650192261,0.37226948142051697,False,False
5,64x1,experience_off,62,62,1,62,0,-0.38948071002960205,0.2595387101173401,False,False
5,64x1,experience_off,63,63,1,63,0,-0.3891514539718628,0.08411328494548798,False,False
5,64x1,experience_off,64,64,1,64,0,-0.38731998205184937,0.047707587480545044,False,False
5,32x2,experience_on,1,1,1,1,0,-0.3784884214401245,0.1630413681268692,False,False
5,32x2,experience_on,2,2,1,2,0,-0.38411128520965576,0.301296591758728,False,False
5,32x2,experience_on,3,3,1,3,0,-0.3839297592639923,0.41319963335990906,False,False
5,32x2,experience_on,4,4,1,4,0,-0.3730316162109375,0.23855218291282654,False,False
