task_id,generated_path_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
2,1,1,1,0,-0.2559380531311035,0.1456320732831955,False,False
2,2,1,2,0,-0.26385200023651123,0.10985743999481201,False,False
2,3,1,3,0,-0.2608999013900757,0.2457253634929657,False,False
2,4,1,4,0,-0.2629661560058594,0.02184843085706234,False,False
2,5,1,5,0,-0.2540392279624939,0.537967324256897,False,False
2,6,1,6,0,-0.25749140977859497,0.18171362578868866,False,False
2,7,1,7,0,-0.2661457657814026,0.016165943816304207,False,False
2,8,1,8,0,-0.2607368230819702,0.029274974018335342,False,False
2,9,1,9,0,-0.26554781198501587,0.10683365911245346,False,False
2,10,1,10,0,-0.2512042820453644,0.06609009206295013,False,False
2,11,1,11,0,-0.26132142543792725,0.7406284809112549,False,False
2,12,1,12,0,-0.2678329646587372,0.05007191747426987,False,False
2,13,1,13,0,-0.25457876920700073,0.088032066822052,False,False
2,14,1,14,0,-0.2650243043899536,0.16105322539806366,False,False
2,15,1,15,0,-0.23970691859722137,0.0849856361746788,False,False
2,16,1,16,0,-0.2411707490682602,0.11213254928588867,False,False
2,17,1,17,0,-0.25749528408050537,0.49045294523239136,False,False
2,18,1,18,0,-0.26434195041656494,0.0661487802863121,False,False
2,19,1,19,0,-0.24470286071300507,0.13703323900699615,False,False
2,20,1,20,0,-0.2565367519855499,0.06593535840511322,False,False
2,21,1,21,0,-0.2595425546169281,0.022119974717497826,False,False
2,22,1,22,0,-0.2524009943008423,0.24818560481071472,False,False
2,23,1,23,0,-0.25019603967666626,0.14489692449569702,False,False
2,24,1,24,0,-0.26297640800476074,0.2909526228904724,False,False
2,25,1,25,0,-0.27179574966430664,0.056425198912620544,True,False
2,26,1,26,0,-0.2658165395259857,0.1835770606994629,False,False
2,27,1,27,0,-0.26052552461624146,0.034701909869909286,False,False
2,28,1,28,0,-0.25851738452911377,0.12208041548728943,False,False
2,29,1,29,0,-0.26944205164909363,0.16038131713867188,False,False
2,30,1,30,0,-0.2455482929944992,0.10188740491867065,False,False
2,31,1,31,0,-0.26906681060791016,0.17781440913677216,False,False
2,32,1,32,0,-0.24497465789318085,0.07484114915132523,False,False
2,33,1,33,0,-0.2618589997291565,0.03890497237443924,False,False
2,34,1,34,0,-0.242850661277771,0.04376400634646416,False,False
2,35,1,35,0,-0.2662113904953003,0.3159552812576294,False,False
2,36,1,36,0,-0.26384031772613525,0.3098152279853821,False,False
2,37,1,37,0,-0.25174981355667114,0.11528228223323822,False,False
2,38,1,38,0,-0.26945754885673523,0.1121668815612793,False,False
2,39,1,39,0,-0.2570230960845947,0.16915535926818848,False,False
2,40,1,40,0,-0.26415595412254333,0.33043232560157776,False,False
2,41,1,41,0,-0.2580038607120514,0.2575492858886719,False,False
2,42,1,42,0,-0.2681466341018677,0.040719401091337204,False,False
2,43,1,43,0,-0.26003363728523254,0.2919063866138458,False,False
2,44,1,44,0,-0.25538697838783264,0.01447401475161314,False,True
2,45,1,45,0,-0.24971924722194672,0.20381705462932587,False,False
2,46,1,46,0,-0.25658807158470154,0.43626639246940613,False,False
2,47,1,47,0,-0.27085310220718384,0.2628432512283325,False,False
2,48,1,48,0,-0.2634674310684204,0.053034707903862,False,False
2,49,1,49,0,-0.2572251856327057,0.12553590536117554,False,False
2,50,1,50,0,-0.251984179019928,0.13250041007995605,False,False
2,51,1,51,0,-0.24367399513721466,0.404796838760376,False,False
2,52,1,52,0,-0.2664836645126343,0.019374622032046318,False,False
2,53,1,53,0,-0.25931215286254883,0.03073766827583313,False,False
2,54,1,54,0,-0.2649472653865814,0.17767345905303955,False,False
2,55,1,55,0,-0.24815402925014496,0.07011531293392181,False,False
2,56,1,56,0,-0.2619078457355499,0.1948937475681305,False,False
2,57,1,57,0,-0.2649693489074707,0.15252098441123962,False,False
2,58,1,58,0,-0.263554185628891,0.05954548716545105,False,False
2,59,1,59,0,-0.263409823179245,0.5430051684379578,False,False
2,60,1,60,0,-0.25870704650878906,0.05694931000471115,False,False
2,61,1,61,0,-0.25845298171043396,0.18091177940368652,False,False
2,62,1,62,0,-0.26782724261283875,0.29595357179641724,False,False
2,63,1,63,0,-0.2608400583267212,0.04152665287256241,False,False
2,64,1,64,0,-0.26365476846694946,0.08875156939029694,False,False
